Gene name	3' UTR start	3' UTR end	mean_utr_len	max_utr_len	median_utr_len	auto_reg
CDC42EP4	73284142.33333333	73285438.33333333	1296.0	1805.0	1804.0	not_in_net
CDC42EP5	54432626.5	54432700.5	74.0	74.0	74.0	not_in_net
CDC42SE1	151052603.66666666	151053786.5	1182.8333333333333	2356.0	1178.5	not_in_net
CDC42SE2	131392307.125	131393615.0	1307.875	3575.0	649.5	not_in_net
CDC45	19509103.166666668	19509184.111111112	80.94444444444444	161.0	80.0	not_in_net
CDC5L	44446712.0	44450425.0	3713.0	3713.0	3713.0	not_in_net
CDC6	40302002.0	40303446.5	1444.5	2655.0	1444.5	not_in_net
CDC7	91524436.0	91525764.0	1328.0	1328.0	1328.0	not_in_net
CDC73	193197210.10344827	193197645.24137932	435.13793103448273	4102.0	100.0	not_in_net
CDCA2	25507739.0	25507892.0	153.0	172.0	153.0	not_in_net
CDCA3	6848018.0	6848621.2	603.2	1994.0	233.0	not_in_net
CDCA4	105010223.0	105011013.0	790.0	1630.0	697.0	not_in_net
CDCA5	65078466.11111111	65078780.777777776	314.6666666666667	1653.0	35.0	not_in_net
CDCA7	173365096.2222222	173365508.1111111	411.8888888888889	1332.0	161.0	not_in_net
CDCA7L	21901563.0	21902483.0	920.0	1422.0	971.5	not_in_net
CDCA8	37708367.0	37709716.0	1349.0	1352.0	1349.0	not_in_net
CDCP1	45096246.5	45098050.5	1804.0	3360.0	1804.0	not_in_net
CDCP2	54138995.0	54139519.0	524.0	524.0	524.0	not_in_net
CDH1	68825917.05555555	68826438.94444445	521.8888888888889	2041.0	199.5	not_in_net
CDH10	24491447.8	24491806.2	358.4	805.0	251.0	not_in_net
CDH11	64954937.25	64957860.25	2923.0	4337.0	3650.0	not_in_net
CDH12	21750947.666666668	21751736.0	788.3333333333334	1063.0	1063.0	not_in_net
CDH13	83287068.75	83287434.32142857	365.57142857142856	5609.0	137.0	not_in_net
CDH15	89195156.0	89195492.0	336.0	336.0	336.0	not_in_net
CDH16	66910691.583333336	66910918.666666664	227.08333333333334	1055.0	207.5	not_in_net
CDH17	94137436.75	94137870.75	434.0	1077.0	282.5	not_in_net
CDH18	19479074.4	19479371.5	297.1	1929.0	140.0	not_in_net
CDH19	66510454.8	66511455.6	1000.8	3728.0	371.0	not_in_net
CDH2	27951023.5	27952152.0	1128.5	1186.0	1128.5	not_in_net
CDH20	61554696.0	61555455.5	759.5	1083.0	759.5	not_in_net
CDH22	46173739.0	46174505.0	766.0	766.0	766.0	not_in_net
CDH23	71789696.63793103	71790005.5862069	308.94827586206895	4588.0	161.0	not_in_net
CDH24	23047361.125	23047752.125	391.0	518.0	319.0	not_in_net
CDH26	60017967.5	60019287.0	1319.5	1798.0	1573.0	not_in_net
CDH3	68688258.03571428	68688504.60714285	246.57142857142858	1891.0	146.0	not_in_net
CDH4	61936921.5	61938339.333333336	1417.8333333333333	3675.0	305.5	not_in_net
CDH5	66398635.25	66399243.166666664	607.9166666666666	1614.0	246.0	not_in_net
CDH6	31320672.0	31323746.0	3074.0	5837.0	3074.0	not_in_net
CDH7	65874912.333333336	65878467.0	3554.6666666666665	9442.0	1178.0	not_in_net
CDH8	61669064.71428572	61672141.71428572	3077.0	6859.0	1864.0	not_in_net
CDH9	26880597.0	26881135.0	538.0	538.0	538.0	not_in_net
CDHR1	84213086.8888889	84213992.8888889	906.0	4072.0	250.0	not_in_net
CDHR2	176584541.6	176584664.0	122.4	301.0	95.0	not_in_net
CDHR3	106017051.1111111	106017707.33333333	656.2222222222222	3734.0	117.0	not_in_net
CDHR4	49793130.0	49793338.14285714	208.14285714285714	564.0	99.0	not_in_net
CDHR5	619694.1875	619950.6875	256.5	785.0	128.0	not_in_net
CDIP1	4512574.5625	4513612.5	1037.9375	1902.0	1002.0	not_in_net
CDIPT	29859121.8	29859595.9	474.1	831.0	499.5	not_in_net
CDK1	60793654.833333336	60794417.833333336	763.0	966.0	871.5	not_in_net
CDK10	89692258.5	89692401.41666667	142.91666666666666	661.0	76.5	not_in_net
CDK11A	1703572.1363636365	1703701.4545454546	129.3181818181818	527.0	117.0	not_in_net
CDK11B	1637480.5333333334	1637607.0	126.46666666666667	536.0	118.0	not_in_net
CDK12	39542055.833333336	39542851.666666664	795.8333333333334	3227.0	122.0	not_in_net
CDK13	40067419.166666664	40068494.583333336	1075.4166666666667	4599.0	538.5	not_in_net
CDK14	91078098.25	91079277.0	1178.75	3425.0	79.5	not_in_net
CDK15	201863823.78947368	201864186.84210527	363.05263157894734	2249.0	79.0	not_in_net
CDK16	47228261.75	47229020.625	758.875	1228.0	853.0	not_in_net
CDK17	96279743.0	96280593.0	850.0	1980.0	345.0	not_in_net
CDK18	205527319.21052632	205527513.68421054	194.47368421052633	1441.0	109.5	not_in_net
CDK19	110617793.2	110620573.8	2780.6	4556.0	4556.0	not_in_net
CDK2	55969806.5	55970257.166666664	450.6666666666667	1163.0	274.0	no_feedback
CDK20	87966517.4	87967509.8	992.4	1133.0	1015.0	not_in_net
CDK2AP1	123259858.2	123260613.3	755.1	2430.0	727.5	not_in_net
CDK2AP2	67507164.5	67507399.0	234.5	447.0	217.5	not_in_net
CDK3	76005424.0	76005999.0	575.0	575.0	575.0	not_in_net
CDK4	57749243.916666664	57749463.583333336	219.66666666666666	890.0	103.5	not_in_net
CDK5	151053815.0	151054008.0	193.0	193.0	193.0	not_in_net
CDK5R1	32488573.75	32489483.0	909.25	2708.0	346.0	not_in_net
CDK5R2	218960925.0	218962155.0	1230.0	1230.0	1230.0	not_in_net
CDK5RAP1	33358839.0	33359042.0	203.0	203.0	203.0	not_in_net
CDK5RAP2	120431711.98181818	120431880.34545454	168.36363636363637	573.0	130.0	not_in_net
CDK5RAP3	47977127.42222222	47977256.0	128.57777777777778	320.0	124.0	not_in_net
CDK6	92604921.0	92615139.0	10218.0	10218.0	10218.0	auto_regulate
CDK7	69263620.02702703	69263721.58108108	101.55405405405405	322.0	89.0	no_feedback
CDK8	26398736.3	26399085.8	349.5	1282.0	120.0	auto_regulate
CDK9	127789544.0	127790792.0	1248.0	1248.0	1248.0	auto_regulate
CDKAL1	21006876.666666668	21008160.0	1283.3333333333333	1364.0	1364.0	not_in_net
CDKL1	50331085.666666664	50331660.333333336	574.6666666666666	732.0	669.0	not_in_net
CDKL2	75588619.71428572	75589221.14285715	601.4285714285714	2682.0	93.0	not_in_net
CDKL3	134302577.57142857	134302762.57142857	185.0	465.0	132.0	not_in_net
CDKL4	39193030.0	39193309.75	279.75	618.0	219.0	not_in_net
CDKL5	18640693.0	18643796.0	3103.0	11438.0	447.0	not_in_net
CDKN1A	36685801.0	36687054.8	1253.8	1538.0	1536.0	not_in_net
CDKN1B	12720234.8	12720606.8	372.0	1333.0	253.0	not_in_net
CDKN1C	2883578.8	2883935.6666666665	356.8666666666667	702.0	331.0	not_in_net
CDKN2A	21969253.8125	21969445.0625	191.25	489.0	168.0	not_in_net
CDKN2AIP	183446398.66666666	183447761.0	1362.3333333333333	2101.0	1636.0	not_in_net
CDKN2AIPNL	134406307.0	134406988.5	681.5	849.0	681.5	not_in_net
CDKN2B	22005442.0	22006983.0	1541.0	3083.0	1499.0	not_in_net
CDKN2C	50974271.0	50974633.666666664	362.6666666666667	363.0	363.0	not_in_net
CDKN2D	10566530.5	10567057.0	526.5	597.0	526.5	not_in_net
CDKN3	54419020.0	54419188.6	168.6	588.0	135.0	not_in_net
CDNF	14819247.5	14819979.0	731.5	734.0	731.5	not_in_net
CDO1	115804733.0	115805432.0	699.0	699.0	699.0	not_in_net
CDON	125986604.42857143	125988019.57142857	1415.142857142857	5145.0	298.0	not_in_net
CDPF1	46244907.0	46245680.666666664	773.6666666666666	1217.0	1079.0	not_in_net
CDR2	22348341.2	22348658.2	317.0	1028.0	164.0	not_in_net
CDR2L	75004075.0	75005800.0	1725.0	1725.0	1725.0	not_in_net
CDRT1	15582533.111111112	15582822.888888888	289.77777777777777	869.0	292.0	not_in_net
CDRT15	14235673.0	14235855.0	182.0	182.0	182.0	not_in_net
CDRT15L2	20580730.0	20580911.0	181.0	181.0	181.0	not_in_net
CDRT4	15436015.0	15437772.0	1757.0	1757.0	1757.0	not_in_net
CDS1	84628559.0	84629502.0	943.0	2647.0	117.0	not_in_net
CDS2	5190235.0	5197887.0	7652.0	7652.0	7652.0	not_in_net
CDSN	31132116.5	31133041.333333332	924.8333333333334	937.0	931.0	not_in_net
CDT1	88808279.0	88809258.0	979.0	979.0	979.0	not_in_net
CDV3	133587663.16666667	133588728.16666667	1065.0	3085.0	522.5	not_in_net
CDX1	150183681.0	150184558.0	877.0	877.0	877.0	not_in_net
CDX2	27960918.0	27963114.0	2196.0	2196.0	2196.0	auto_regulate
CDX4	73454586.0	73455245.0	659.0	659.0	659.0	not_in_net
CDY1	25624297.0	25624620.0	323.0	374.0	323.0	not_in_net
CDY1B	24045511.0	24045834.0	323.0	374.0	323.0	not_in_net
CDY2A	18027982.0	18028171.5	189.5	374.0	189.5	not_in_net
CDY2B	17877835.0	17878025.0	190.0	374.0	190.0	not_in_net
CDYL	4954057.0	4955253.75	1196.75	1494.0	1488.5	not_in_net
CDYL2	80602413.75	80604387.0	1973.25	6480.0	471.0	not_in_net
CEACAM1	42509110.333333336	42509745.666666664	635.3333333333334	1914.0	21.0	not_in_net
CEACAM16	44710507.0	44710716.0	209.0	211.0	209.0	not_in_net
CEACAM18	51490653.0	51490952.0	299.0	299.0	299.0	not_in_net
CEACAM19	44683491.0	44684357.0	866.0	868.0	866.0	not_in_net
CEACAM20	44505262.6	44505279.6	17.0	81.0	1.0	not_in_net
CEACAM21	41588954.222222224	41589172.777777776	218.55555555555554	380.0	206.0	not_in_net
CEACAM3	41810341.54545455	41810529.09090909	187.54545454545453	396.0	114.0	not_in_net
CEACAM4	41623429.0	41623619.0	190.0	358.0	190.0	not_in_net
CEACAM5	41727942.222222224	41728065.55555555	123.33333333333333	614.0	35.0	not_in_net
CEACAM6	41768531.0	41769255.0	724.0	1409.0	724.0	not_in_net
CEACAM7	41680039.2	41680517.2	478.0	1452.0	35.0	not_in_net
CEACAM8	42582178.0	42582614.333333336	436.3333333333333	1110.0	160.0	not_in_net
CEBPA	33299934.0	33301337.0	1403.0	1403.0	1403.0	no_feedback
CEBPB	50192072.0	50192668.0	596.0	596.0	596.0	auto_regulate
CEBPD	47736913.0	47737310.0	397.0	397.0	397.0	auto_regulate
CEBPE	23117304.0	23117486.0	182.0	182.0	182.0	not_in_net
CEBPG	33380076.5	33382085.0	2008.5	2993.0	2218.0	auto_regulate
CEBPZ	37201612.0	37201763.0	151.0	151.0	151.0	no_feedback
CEBPZOS	37203334.2	37203802.4	468.2	2880.0	123.0	not_in_net
CECR2	17552366.285714287	17553663.14285714	1296.857142857143	5308.0	491.0	not_in_net
CEL	133071765.0	133071861.0	96.0	96.0	96.0	not_in_net
CELA1	51328442.0	51328576.0	134.0	134.0	134.0	not_in_net
CELA2A	15472008.0	15472091.0	83.0	83.0	83.0	not_in_net
CELA2B	15491313.0	15491395.0	82.0	82.0	82.0	not_in_net
CELA3A	22011688.333333332	22011755.333333332	67.0	89.0	74.0	not_in_net
CELA3B	21993735.0	21993998.0	263.0	452.0	263.0	not_in_net
CELF1	47470238.5	47471161.428571425	922.9285714285714	6158.0	57.5	not_in_net
CELF2	11311286.916666666	11312302.25	1015.3333333333334	6219.0	150.5	not_in_net
CELF3	151703328.33333334	151704244.0	915.6666666666666	3390.0	521.0	not_in_net
CELF4	37252512.37037037	37253052.666666664	540.2962962962963	2157.0	84.0	not_in_net
CELF5	3294573.1428571427	3295423.1428571427	850.0	3001.0	258.0	not_in_net
CELF6	72287529.0	72287807.29411764	278.29411764705884	1615.0	132.0	not_in_net
CELSR1	46411807.0	46413042.0	1235.0	2343.0	1235.0	not_in_net
CELSR2	109274050.0	109275751.0	1701.0	1701.0	1701.0	not_in_net
CELSR3	48636463.0	48638204.0	1741.0	1741.0	1741.0	not_in_net
CEMIP	80944997.16666667	80946482.5	1485.3333333333333	2851.0	1528.0	not_in_net
CEMIP2	71704390.90476191	71704728.0	337.0952380952381	1830.0	155.0	not_in_net
CEMP1	2530175.5	2530336.0	160.5	294.0	160.5	not_in_net
CEND1	787115.0	788126.0	1011.0	1011.0	1011.0	not_in_net
CENPA	26793384.85714286	26793704.42857143	319.57142857142856	777.0	181.0	not_in_net
CENPB	3783851.0	3784683.0	832.0	832.0	832.0	not_in_net
CENPBD1	89969773.0	89971358.0	1585.0	1585.0	1585.0	not_in_net
CENPC	67489691.61904761	67490011.71428572	320.0952380952381	3842.0	128.0	not_in_net
CENPE	103108388.25	103108804.25	416.0	872.0	309.0	not_in_net
CENPF	214663795.0	214664571.0	776.0	776.0	776.0	not_in_net
CENPH	69205796.6	69206064.0	267.4	557.0	129.0	not_in_net
CENPI	101155567.0	101155987.0	420.0	713.0	528.0	not_in_net
CENPJ	24884652.533333335	24884873.933333334	221.4	1085.0	110.0	not_in_net
CENPK	65531433.55	65531665.2	231.65	708.0	98.0	not_in_net
CENPL	173799750.0	173800447.0	697.0	897.0	597.0	not_in_net
CENPM	41939497.0	41939763.0	266.0	445.0	318.0	not_in_net
CENPN	81023722.33333333	81023975.1111111	252.77777777777777	670.0	143.0	not_in_net
CENPO	24818580.5	24820108.0	1527.5	3022.0	1526.5	not_in_net
CENPP	92613150.0	92616952.33333333	3802.3333333333335	7379.0	2014.0	not_in_net
CENPQ	49492276.0	49493107.0	831.0	831.0	831.0	not_in_net
CENPS	10440387.666666666	10440526.666666666	139.0	402.0	67.5	not_in_net
CENPS-CORT	10448591.285714285	10448819.857142856	228.57142857142858	557.0	257.0	not_in_net
CENPT	67830587.94594595	67830715.37837838	127.43243243243244	453.0	105.0	not_in_net
CENPU	184695578.0	184696150.66666666	572.6666666666666	1202.0	399.0	not_in_net
CENPV	16345438.875	16345679.125	240.25	698.0	144.0	not_in_net
CENPVL1	51711331.0	51712131.0	800.0	800.0	800.0	not_in_net
CENPVL2	51681212.0	51682012.0	800.0	800.0	800.0	not_in_net
CENPVL3	51617024.0	51618054.0	1030.0	1030.0	1030.0	not_in_net
CENPW	126348485.33333333	126348697.0	211.66666666666666	382.0	138.0	not_in_net
CENPX	82018719.16666667	82019200.83333333	481.6666666666667	502.0	501.0	not_in_net
CEP104	3823530.0	3824489.25	959.25	3315.0	238.5	not_in_net
CEP112	65639088.2	65639298.6	210.4	496.0	153.5	not_in_net
CEP120	123376293.11428571	123376620.68571429	327.57142857142856	1750.0	152.0	not_in_net
CEP126	101978369.73076923	101979011.23076923	641.5	3418.0	198.0	not_in_net
CEP128	80583629.0	80584104.18181819	475.1818181818182	1424.0	243.0	not_in_net
CEP131	81189604.5	81189778.83333333	174.33333333333334	236.0	172.0	not_in_net
CEP135	56005260.666666664	56006300.0	1039.3333333333333	2001.0	1107.0	not_in_net
CEP152	48729308.2	48729681.6	373.4	1080.0	282.0	not_in_net
CEP162	84170503.33333333	84170960.16666667	456.8333333333333	828.0	482.5	not_in_net
CEP164	117412169.0	117413266.0	1097.0	1097.0	1097.0	not_in_net
CEP170	243139346.53846154	243140533.92307693	1187.3846153846155	2020.0	1555.0	not_in_net
CEP170B	104894959.0	104896753.0	1794.0	1811.0	1788.0	not_in_net
CEP19	196706669.0	196707550.0	881.0	1273.0	881.0	not_in_net
CEP192	13087954.06557377	13088154.31147541	200.24590163934425	1727.0	126.0	not_in_net
CEP250	35496122.5	35497251.75	1129.25	7653.0	147.5	not_in_net
CEP290	88081476.75	88081653.70454545	176.95454545454547	960.0	143.5	not_in_net
CEP295	93730270.0	93730357.0	87.0	88.0	87.0	not_in_net
CEP295NL	78890579.0	78890637.0	58.0	58.0	58.0	not_in_net
CEP350	180088964.14285713	180089998.2857143	1034.142857142857	3713.0	169.0	not_in_net
CEP41	130406654.53333333	130407808.53333333	1154.0	5119.0	119.0	not_in_net
CEP44	174323665.85714287	174325352.0	1686.142857142857	2947.0	1784.0	not_in_net
CEP55	93523572.5	93524101.5	529.0	938.0	529.0	not_in_net
CEP57	95820386.14285715	95820699.14285715	313.0	1436.0	121.0	not_in_net
CEP57L1	109160160.125	109160735.75	575.625	2598.0	304.0	not_in_net
CEP63	134554879.31578946	134555249.68421054	370.36842105263156	3492.0	155.0	not_in_net
CEP68	65080019.666666664	65081475.833333336	1456.1666666666667	3365.0	1000.5	not_in_net
CEP70	138501833.0	138502083.85714287	250.85714285714286	670.0	254.0	not_in_net
CEP72	653154.0	653553.0	399.0	399.0	399.0	not_in_net
CEP76	12688375.958333334	12688645.5	269.5416666666667	2154.0	155.0	not_in_net
CEP78	78255188.58441558	78255495.33766234	306.75324675324674	8838.0	128.0	not_in_net
CEP83	94316530.72727273	94316931.36363636	400.6363636363636	1512.0	176.0	not_in_net
CEP85	26277294.0	26278524.5	1230.5	1514.0	1507.5	not_in_net
CEP85L	118476103.75	118478517.5	2413.75	4632.0	2411.5	not_in_net
CEP89	32910449.260869566	32910837.347826086	388.0869565217391	3236.0	167.0	not_in_net
CEP95	64527095.03571428	64527243.60714286	148.57142857142858	344.0	130.5	not_in_net
CEP97	101752944.6	101753649.1	704.5	5010.0	139.5	not_in_net
CEPT1	111183565.16666667	111184009.33333333	444.1666666666667	797.0	474.5	not_in_net
CER1	14719724.0	14720089.0	365.0	365.0	365.0	not_in_net
CERCAM	128437009.0	128437347.33333333	338.3333333333333	502.0	498.0	not_in_net
CERK	46694487.333333336	46694916.0	428.6666666666667	2723.0	152.0	not_in_net
CERKL	181545961.79310346	181546132.44827586	170.6551724137931	1511.0	96.0	not_in_net
CERS1	18873469.5	18874071.333333332	601.8333333333334	1016.0	719.0	not_in_net
CERS2	150964797.25	150965689.25	892.0	974.0	974.0	not_in_net
CERS3	100401805.66666667	100402712.0	906.3333333333334	2317.0	201.0	not_in_net
CERS4	8262110.0	8262421.0	311.0	311.0	311.0	not_in_net
CERS5	50139053.325581394	50139323.76744186	270.4418604651163	1245.0	117.0	not_in_net
CERS6	168769663.0	168775135.5	5472.5	5474.0	5472.5	not_in_net
CERT1	75384150.61904761	75384635.66666667	485.04761904761904	5705.0	128.0	not_in_net
CES1	55804304.10526316	55804447.421052635	143.31578947368422	381.0	93.0	not_in_net
CES2	66940899.5882353	66941174.0	274.4117647058824	1070.0	144.0	not_in_net
CES3	66968780.0	66969473.63636363	693.6363636363636	2099.0	153.0	not_in_net
CES4A	67005365.91304348	67005622.47826087	256.5652173913044	778.0	140.0	not_in_net
CES5A	55851480.21875	55851679.625	199.40625	528.0	151.0	not_in_net
CETN1	580928.0	582114.0	1186.0	1186.0	1186.0	not_in_net
CETN2	152826979.0	152827840.0	861.0	861.0	861.0	not_in_net
CETN3	90396794.57142857	90397257.71428572	463.14285714285717	1802.0	222.0	not_in_net
CETP	56983667.0	56983844.666666664	177.66666666666666	178.0	178.0	not_in_net
CFAP100	126429039.66666667	126429143.0	103.33333333333333	151.0	125.0	not_in_net
CFAP126	161364731.0	161364964.0	233.0	233.0	233.0	not_in_net
CFAP157	127713376.5	127714026.0	649.5	2096.0	186.5	not_in_net
CFAP161	81148534.0	81149179.0	645.0	645.0	645.0	not_in_net
CFAP20	58113592.0	58114024.0	432.0	432.0	432.0	not_in_net
CFAP206	87436078.3	87436290.2	211.9	440.0	195.5	not_in_net
CFAP221	119609561.06	119609752.72	191.66	2081.0	104.0	not_in_net
CFAP298	32600868.111111112	32601455.111111112	587.0	2508.0	188.0	not_in_net
CFAP299	80726028.83333333	80726612.83333333	584.0	2753.0	132.5	not_in_net
CFAP300	102079122.0	102079552.75	430.75	1354.0	154.0	not_in_net
CFAP36	55541941.6	55542298.8	357.2	870.0	70.0	not_in_net
CFAP410	44329575.333333336	44330197.0	621.6666666666666	1253.0	306.0	not_in_net
CFAP43	104158870.0	104159255.0	385.0	1367.0	233.0	not_in_net
CFAP44	113369093.32142857	113369584.85714285	491.5357142857143	4801.0	126.5	not_in_net
CFAP45	159873318.8	159873470.0	151.2	224.0	120.0	not_in_net
CFAP46	132844659.0	132844856.75	197.75	348.0	207.5	not_in_net
CFAP47	36062958.2	36063378.4	420.2	833.0	310.0	not_in_net
CFAP52	9608919.1875	9609055.8125	136.625	362.0	116.0	not_in_net
CFAP53	50227193.0	50227380.0	187.0	187.0	187.0	not_in_net
CFAP54	96823456.4	96824023.8	567.4	1959.0	415.0	not_in_net
CFAP57	43204016.421052635	43204200.78947368	184.3684210526316	793.0	163.0	not_in_net
CFAP58	104418352.5	104418731.0	378.5	571.0	378.5	not_in_net
CFAP61	20203424.8125	20203633.8125	209.0	527.0	140.5	not_in_net
CFAP65	219019762.0	219020373.42857143	611.4285714285714	1639.0	409.0	not_in_net
CFAP69	90290138.54545455	90290288.93939394	150.3939393939394	824.0	121.0	not_in_net
CFAP70	73253762.2	73253974.0	211.8	215.0	212.0	not_in_net
CFAP73	113158190.5	113158483.0	292.5	575.0	292.5	not_in_net
CFAP74	1943954.6666666667	1944231.6666666667	277.0	335.0	335.0	not_in_net
CFAP77	132552784.66666667	132553324.0	539.3333333333334	806.0	738.0	not_in_net
CFAP97	185173022.33333334	185174698.0	1675.6666666666667	3132.0	1272.0	not_in_net
CFAP97D1	43784461.333333336	43785654.666666664	1193.3333333333333	3237.0	215.0	not_in_net
CFAP97D2	114222508.0	114222930.0	422.0	576.0	422.0	not_in_net
CFAP99	2462927.0	2462942.0	15.0	15.0	15.0	not_in_net
CFB	31954389.11764706	31954471.17647059	82.05882352941177	383.0	53.0	not_in_net
CFC1	130592367.33333333	130592869.66666667	502.3333333333333	708.0	689.0	not_in_net
CFC1B	130527902.33333333	130528603.66666667	701.3333333333334	708.0	707.0	not_in_net
CFD	863257.0	863653.5	396.5	402.0	396.5	not_in_net
CFDP1	75357396.25	75357640.0	243.75	342.0	259.0	not_in_net
CFH	196716659.33333334	196716878.33333334	219.0	234.0	233.0	not_in_net
CFHR1	196832000.0	196832189.0	189.0	189.0	189.0	not_in_net
CFHR2	196959081.0	196959259.42857143	178.42857142857142	541.0	135.0	not_in_net
CFHR3	196791808.0	196792262.14285713	454.14285714285717	1191.0	182.0	not_in_net
CFHR4	196918407.0	196918601.75	194.75	306.0	226.0	not_in_net
CFHR5	197008684.0	197009674.0	990.0	990.0	990.0	not_in_net
CFI	109746618.25	109746802.0	183.75	198.0	184.5	not_in_net
CFL1	65854983.428571425	65855335.0	351.57142857142856	662.0	326.0	not_in_net
CFL2	34711812.09090909	34712932.36363637	1120.2727272727273	3751.0	853.0	not_in_net
CFLAR	201153375.2	201154607.73333332	1232.5333333333333	12713.0	168.0	not_in_net
CFP	47624805.333333336	47624867.0	61.666666666666664	65.0	60.0	not_in_net
CFTR	117596369.13043478	117596644.0	274.8695652173913	1654.0	109.0	not_in_net
CGA	87085618.75	87085870.25	251.5	426.0	254.5	not_in_net
CGAS	73418613.0	73419617.5	1004.5	1515.0	1004.5	not_in_net
CGB2	49033222.0	49033238.0	16.0	16.0	16.0	not_in_net
CGB3	49022869.0	49022885.0	16.0	16.0	16.0	not_in_net
CGB5	49045295.0	49045311.0	16.0	16.0	16.0	not_in_net
CGB7	49054275.0	49054290.0	15.0	15.0	15.0	not_in_net
CGB8	49047638.0	49047654.0	16.0	16.0	16.0	not_in_net
CGGBP1	88052833.0	88055472.0	2639.0	3528.0	3491.0	not_in_net
CGN	151537347.0	151538692.0	1345.0	1345.0	1345.0	not_in_net
CGNL1	57547491.0	57550727.0	3236.0	3236.0	3236.0	not_in_net
CGREF1	27100583.111111112	27100969.222222224	386.1111111111111	951.0	194.0	not_in_net
CGRRF1	54536150.125	54536402.375	252.25	908.0	146.5	not_in_net
CH25H	89205629.0	89206473.0	844.0	844.0	844.0	not_in_net
CHAC1	40955775.0	40956167.0	392.0	737.0	392.0	not_in_net
CHAC2	53774526.0	53775196.0	670.0	670.0	670.0	not_in_net
CHAD	50464893.666666664	50465157.666666664	264.0	553.0	237.5	not_in_net
CHADL	41229511.5	41229703.0	191.5	193.0	191.5	not_in_net
CHAF1A	4432079.166666667	4432348.333333333	269.1666666666667	478.0	298.5	not_in_net
